airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type
SouthwestAir,967221487965913094,Sat Feb 24 02:15:47 +0000 2018,@SouthwestAir They just told us we’re taking off at 7:00  so it looks like I’ve got the info I need. But thank you anyway!,0,0,en,967221246873157633,706204587884154880,US,Paradise  NV,city
SouthwestAir,967221447604219904,Sat Feb 24 02:15:37 +0000 2018,Can I get a refund on my plane tickets for next week? @SouthwestAir. Idk if I wanna go to Dallas anymore or not ,0,0,en,,207840062,,,
SouthwestAir,967221353186131968,Sat Feb 24 02:15:15 +0000 2018,@SouthwestAir 6566,0,0,und,967221246873157633,706204587884154880,US,Paradise  NV,city
SouthwestAir,967220781397823489,Sat Feb 24 02:12:59 +0000 2018,Any word on why flights to Chicago are being delayed all night @SouthwestAir ?,0,0,en,,17772024,,,
SouthwestAir,967220672329109504,Sat Feb 24 02:12:33 +0000 2018,@SouthwestAir You bet! March 9th!,0,0,en,967220471761575937,778763907846463488,,,
SouthwestAir,967220550404886530,Sat Feb 24 02:12:03 +0000 2018,Flying from Denver to Missoula  MT.  Unfortunately @SouthwestAir does not make this trip. This airline has made it… https://t.co/ToEiJfptt7,0,0,en,,21980036,,,
SouthwestAir,967220407886647297,Sat Feb 24 02:11:29 +0000 2018,@SouthwestAir Always✈️,0,0,en,967217991036297216,825765080939782145,US,Plano  TX,city
SouthwestAir,967220264781205504,Sat Feb 24 02:10:55 +0000 2018,I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/Jg6eWvOW3E,0,0,en,,458791818,,,
SouthwestAir,967220015979270144,Sat Feb 24 02:09:56 +0000 2018,|@SouthwestAir 
flight 183 ATL to TPA no air. It was sooo hot. It felt cooler in Tampa than it was on the plane.|,0,0,en,,756646044784549888,,,
SouthwestAir,967219508522967042,Sat Feb 24 02:07:55 +0000 2018,@Fernetti_ @TorontoStar @SouthwestAir There is a very big difference between Service Dog and Emotional Support dogs… https://t.co/k4cjXHvXbW,0,2,en,967154217830907904,228918857,,,
SouthwestAir,967219469503352832,Sat Feb 24 02:07:46 +0000 2018,@5SOS @SouthwestAir if you enter this for me I’ll enter any contest for you! help me out pls,0,0,en,967154148264333312,846311546,,,
SouthwestAir,967219298237206528,Sat Feb 24 02:07:05 +0000 2018,@SouthwestAir Awesome.  PS: gate attendant Rose at C1 at @LASairport is absolutely amazing!!  Love Southwest and th… https://t.co/M0s8mXzbWX,0,0,en,967217963047698432,27897029,,,
SouthwestAir,967219287697100801,Sat Feb 24 02:07:02 +0000 2018,@SouthwestAir major props to LaDeana in Panama City @IFlyBeaches for her awesome attitude and amazing customer serv… https://t.co/wlCBw77T3V,0,0,en,,745054111759015936,,,
SouthwestAir,967218957332697088,Sat Feb 24 02:05:44 +0000 2018,@SouthwestAir I appreciate the customer support both in person and through social media.  It smooths out a frustrating situation.,0,0,en,967215884543520768,2792109877,,,
SouthwestAir,967218952936947713,Sat Feb 24 02:05:43 +0000 2018,@SouthwestAir tight connection to make flight 1820!!! DONT LEAVE US IN VEGAS,0,0,en,,308310617,,,
SouthwestAir,967218929306357760,Sat Feb 24 02:05:37 +0000 2018,RT @atalantaharrry: I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/Wmdbtqt8ZF,1,0,en,,502338217,,,
SouthwestAir,967218774687604737,Sat Feb 24 02:05:00 +0000 2018,RT @latinoreel: All looks great at @NHMC #ImpactAwards dinner in Beverly Hills. Thanks to @SouthwestAir for its sponsorship of event and op…,2,0,en,,10118982,,,
SouthwestAir,967218771294375937,Sat Feb 24 02:04:59 +0000 2018,@PjCusmano @SouthwestAir Oh hell naw. I would have demanded it off or demanded a new flight and/or vouchers. Read h… https://t.co/1eTIVjgf8E,0,0,en,963862551279710208,801675155932114944,,,
SouthwestAir,967218747516833792,Sat Feb 24 02:04:54 +0000 2018,RT @SouthwestAir: @_LongLiveEvan Planning trips is our bread and butter! Our travel sale is going on now! ^SC https://t.co/cuzHEmBS8D https…,1,0,en,,781527067,,,
SouthwestAir,967218232825393152,Sat Feb 24 02:02:51 +0000 2018,@SouthwestAir Haha  that’s my dads name!,0,0,en,967218063220158464,961453561732268032,,,
SouthwestAir,967217829228376064,Sat Feb 24 02:01:15 +0000 2018,Thanks to @SouthwestAir for helping me kick off my bachelor party in style! https://t.co/utmSxqla9e,0,1,en,,10005792,,,
SouthwestAir,967217812564520960,Sat Feb 24 02:01:11 +0000 2018,@ValerieInsinna @SouthwestAir Stay strong  girl https://t.co/XOVRgAOI6R,0,2,en,967207796520480768,36607254,US,Orlando  FL,city
SouthwestAir,967217666174861312,Sat Feb 24 02:00:36 +0000 2018,@platavitch @LuckyLyzzie @Marcn317 @TR411 @SouthwestAir The biggest reason I've noticed this has been widely abused… https://t.co/hCgXgwusAd,0,0,en,966701274656919552,560009881,,,
SouthwestAir,967217662366396416,Sat Feb 24 02:00:35 +0000 2018,All looks great at @NHMC #ImpactAwards dinner in Beverly Hills. Thanks to @SouthwestAir for its sponsorship of even… https://t.co/92I4vHR4aH,2,1,en,,2891193358,,,
SouthwestAir,967216932318535685,Sat Feb 24 01:57:41 +0000 2018,@xxii_NdPretty @SouthwestAir  dead asf,1,1,en,967216836222902272,749668955585912832,,,
SouthwestAir,967216909161811969,Sat Feb 24 01:57:35 +0000 2018,I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/Flc1UiPrdj I HAVENT SEEN THEM SINC… https://t.co/zdodVxH2Ek,2,2,en,,3391388927,,,
SouthwestAir,967216565195329537,Sat Feb 24 01:56:13 +0000 2018,I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/Flc1UiPrdj @POWERATL,2,2,en,,3391388927,,,
SouthwestAir,967216477488271360,Sat Feb 24 01:55:52 +0000 2018,@liljfooseball @RamsNFL @SouthwestAir Lmfao this is great,0,1,en,967202292901564416,35493808,,,
SouthwestAir,967216397288910848,Sat Feb 24 01:55:33 +0000 2018,@xxii_NdPretty @SouthwestAir Lmaooooooooooo right  they was finna get me right sis !,1,1,en,967216267441647616,749668955585912832,,,
SouthwestAir,967216392993935360,Sat Feb 24 01:55:32 +0000 2018,@SouthwestAir Why do I get generic response but others get chance to follow up over DM? No public transport in BOS… https://t.co/tk2Yi8pVnq,0,0,en,967201517848510464,481588863,,,
SouthwestAir,967216182368485376,Sat Feb 24 01:54:42 +0000 2018,@Silverddragn @SouthwestAir This is why i usually use Alaska.,0,0,en,967205444006567937,3699801733,,,
SouthwestAir,967216124000575488,Sat Feb 24 01:54:28 +0000 2018,|Guy as @SouthwestAir boards group B: "Oh I've got time. I'm group A and they start with C so..." *walks away*

The… https://t.co/GV7sGhw6no|,0,1,en,,26419710,,,
SouthwestAir,967215955871858688,Sat Feb 24 01:53:48 +0000 2018,@EricTheTechie @SouthwestAir That’s why @SouthwestAir is the best in the country. #NoBailoutMoneyTaken,0,0,en,967097850503954433,3454958473,,,
SouthwestAir,967215933159862272,Sat Feb 24 01:53:43 +0000 2018,RT @MSU_SASS: Congratulations to Racheal Bukowski @MSUswimdive on accepting an internship with @SouthwestAir! #BrightFutureFriday https://t…,3,0,en,,22544076,,,
SouthwestAir,967215744625897472,Sat Feb 24 01:52:58 +0000 2018,I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/xiMFKDcrwo,0,0,en,,1594686956,,,
SouthwestAir,967215671812771840,Sat Feb 24 01:52:40 +0000 2018,@jentorres @SouthwestAir There’s a bright idea. ✈️,1,1,en,967191146228314112,21462453,,,
SouthwestAir,967215326592090112,Sat Feb 24 01:51:18 +0000 2018,@SouthwestAir Update??,0,0,en,967155190817177600,832361525033660416,,,
SouthwestAir,967215258510209024,Sat Feb 24 01:51:02 +0000 2018,@SouthwestAir Christine on flight 262 from Houston to Harlingen was a delight! These weary travelers appreciate her kindness!,0,0,en,,19028433,,,
SouthwestAir,967215133301903360,Sat Feb 24 01:50:32 +0000 2018,@SouthwestAir Thanks so much,0,0,en,967203363619155968,232582132,,,
